id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method
3225,3225,INV-202310-00048,2023-10-25 00:00:00,3939,1331,1,74.41,74.41,online,,sularaha
3226,3226,INV-202310-00049,2023-10-10 00:00:00,4464,1182,1,180.14,180.14,pood,Tallinn,kaart
3227,3227,INV-202310-00050,2023-10-11 00:00:00,3573,1023,2,38.70,77.40,online,,sularaha
3228,3228,INV-202310-00051,2023-10-16 00:00:00,2462,1095,1,140.64,140.64,pood,Tallinn,järelmaks
3229,3229,INV-202310-00052,2023-10-28 00:00:00,2617,1306,1,93.13,93.13,pood,Tallinn,sularaha
3230,3230,INV-202310-00053,2023-10-20 00:00:00,4461,1112,2,242.43,484.86,online,,järelmaks
3231,3231,INV-202310-00054,2023-10-07 00:00:00,4781,1238,1,72.73,72.73,pood,Tallinn,sularaha
3232,3232,INV-202310-00055,2023-10-15 00:00:00,2119,1039,1,282.95,282.95,pood,Tallinn,sularaha
3233,3233,INV-202310-00056,2023-10-24 00:00:00,4078,1029,1,184.15,184.15,online,,sularaha
3234,3234,INV-202310-00057,2023-10-27 00:00:00,3672,1313,1,77.60,77.60,pood,Tartu,järelmaks
3235,3235,INV-202310-00058,2023-10-08 00:00:00,4122,1047,2,115.74,311.68,pood,Tallinn,järelmaks
3236,3236,INV-202310-00059,2023-10-29 00:00:00,4137,1242,2,203.39,406.78,online,,kaart
3237,3237,INV-202310-00060,2023-10-11 00:00:00,2882,1016,1,54.81,54.81,pood,Pärnu,sularaha
3238,3238,INV-202310-00061,2023-10-23 00:00:00,,1088,5,100.57,502.85,pood,Tartu,järelmaks
3239,3239,INV-202310-00062,2023-10-09 00:00:00,3057,1032,2,198.42,396.84,online,,sularaha
3240,3240,INV-202310-00063,2023-10-12 00:00:00,2266,1229,1,210.76,210.76,pood,Tartu,järelmaks
3241,3241,INV-202310-00064,2023-10-23 00:00:00,2672,1303,1,312.41,312.41,pood,Tallinn,järelmaks
3242,3242,INV-202310-00065,2023-10-17 00:00:00,3648,1064,2,95.87,191.74,pood,Tallinn,järelmaks
3243,3243,INV-202310-00066,2023-10-01 00:00:00,2215,1250,2,265.20,530.40,online,,järelmaks
3244,3244,INV-202310-00067,2023-10-06 00:00:00,2026,1245,1,228.81,228.81,pood,Tallinn,kaart
3245,3245,INV-202310-00068,2023-10-19 00:00:00,4964,1343,1,63.87,63.87,pood,Tartu,sularaha
3246,3246,INV-202310-00069,2023-10-16 00:00:00,4873,1167,1,270.99,270.99,pood,Tartu,järelmaks
3247,3247,INV-202310-00070,2023-10-27 00:00:00,2889,1002,3,274.78,824.34,online,,järelmaks
3248,3248,INV-202310-00071,2023-10-20 00:00:00,3184,1167,5,270.99,1354.95,pood,Tallinn,sularaha
3249,3249,INV-202310-00072,2023-10-16 00:00:00,,1020,4,100.40,401.60,online,,sularaha
3250,3250,INV-202310-00073,2023-10-18 00:00:00,3628,1128,5,314.38,1372.50,pood,Tartu,kaart
3251,3251,INV-202310-00074,2023-10-31 00:00:00,3675,1112,1,242.43,242.43,pood,Tartu,järelmaks
3252,3252,INV-202310-00075,2023-10-22 00:00:00,,1349,2,154.71,309.42,pood,Tallinn,kaart
3253,3253,INV-202310-00076,2023-10-27 00:00:00,2110,1062,1,149.55,149.55,pood,Tallinn,sularaha
3254,3254,INV-202310-00077,2023-10-19 00:00:00,4441,1147,4,143.42,573.68,online,,järelmaks
3255,3255,INV-202310-00078,2023-10-15 00:00:00,4138,1115,1,53.19,53.19,pood,Tallinn,sularaha
3256,3256,INV-202310-00079,2023-10-03 00:00:00,,1195,1,339.21,339.21,pood,Tallinn,kaart
3257,3257,INV-202310-00080,2023-10-20 00:00:00,4828,1016,1,54.81,54.81,pood,Pärnu,järelmaks
3258,3258,INV-202310-00081,2023-10-21 00:00:00,4962,1143,1,307.83,307.83,pood,Tallinn,järelmaks
3259,3259,INV-202310-00082,2023-10-28 00:00:00,2232,1131,1,166.27,166.27,pood,Tallinn,järelmaks
3260,3260,INV-202310-00083,2023-10-04 00:00:00,3995,1042,1,347.84,347.84,online,,kaart
3261,3261,INV-202310-00084,2023-10-16 00:00:00,3760,1235,1,210.87,210.87,online,,järelmaks
3262,3262,INV-202310-00085,2023-10-08 00:00:00,3312,1307,2,127.38,254.76,pood,Tallinn,kaart
3263,3263,INV-202310-00086,2023-10-09 00:00:00,4035,1337,1,272.05,272.05,pood,Tartu,järelmaks
3264,3264,INV-202310-00087,2023-10-28 00:00:00,2758,1255,1,114.94,114.94,pood,Tartu,kaart
3265,3265,INV-202310-00088,2023-10-23 00:00:00,4076,1348,1,125.52,125.52,pood,Pärnu,järelmaks
3266,3266,INV-202310-00089,2023-10-24 00:00:00,2942,1179,1,82.15,82.15,pood,Tallinn,kaart
3267,3267,INV-202310-00090,2023-10-01 00:00:00,3722,1211,1,225.28,225.28,online,,kaart
3268,3268,INV-202310-00091,2023-10-04 00:00:00,2443,1086,1,149.47,149.47,pood,Tallinn,järelmaks
3269,3269,INV-202310-00092,2023-10-03 00:00:00,3582,1132,1,144.36,144.36,pood,Tartu,sularaha
3270,3270,INV-202310-00093,2023-10-31 00:00:00,2952,1054,5,219.19,1095.95,online,,kaart
3271,3271,INV-202310-00094,2023-10-15 00:00:00,4036,1079,1,291.36,291.36,pood,Tallinn,kaart
3272,3272,INV-202310-00095,2023-10-16 00:00:00,2778,1147,1,143.42,143.42,pood,Tartu,järelmaks
3273,3273,INV-202310-00096,2023-10-19 00:00:00,3508,1279,3,66.21,198.63,pood,Tallinn,järelmaks
3274,3274,INV-202310-00097,2023-10-05 00:00:00,3629,1095,1,140.64,140.64,pood,Tartu,järelmaks
3275,3275,INV-202310-00098,2023-10-07 00:00:00,2627,1017,1,153.62,153.62,pood,Tallinn,kaart
3276,3276,INV-202310-00099,2023-10-19 00:00:00,4058,1343,1,63.87,63.87,pood,Tallinn,sularaha
3277,3277,INV-202310-00100,2023-10-23 00:00:00,4096,1206,1,22.70,22.70,pood,Tallinn,sularaha
3278,3278,INV-202310-00101,2023-10-03 00:00:00,4768,1325,5,50.85,254.25,pood,Tallinn,kaart
3279,3279,INV-202310-00102,2023-10-25 00:00:00,3163,1081,1,63.62,63.62,pood,Tallinn,sularaha
3280,3280,INV-202310-00103,2025-12-27 00:00:00,2713,1145,1,338.43,338.43,online,,sularaha
3281,3281,INV-202310-00104,2023-10-18 00:00:00,3509,1246,3,204.87,614.61,pood,Tallinn,järelmaks
3282,3282,INV-202310-00105,2023-10-31 00:00:00,3809,1061,1,155.45,155.45,pood,Tartu,sularaha
3283,3283,INV-202310-00106,2023-10-14 00:00:00,2504,1040,1,96.11,96.11,online,,sularaha
3284,3284,INV-202310-00107,2023-10-11 00:00:00,3648,1143,1,307.83,307.83,pood,Tallinn,järelmaks
3285,3285,INV-202310-00108,2023-10-01 00:00:00,3517,1308,4,67.75,271.00,pood,Pärnu,järelmaks
3286,3286,INV-202310-00109,2023-10-16 00:00:00,2342,1153,3,79.59,238.77,pood,Tartu,sularaha
3287,3287,INV-202310-00110,2023-10-26 00:00:00,2802,1072,1,95.39,95.39,online,,järelmaks
3288,3288,INV-202310-00111,2023-10-24 00:00:00,3480,1040,2,96.11,192.22,online,,järelmaks
3289,3289,INV-202310-00112,2023-10-22 00:00:00,4851,1311,1,153.11,153.11,pood,Tartu,kaart
3290,3290,INV-202310-00113,2023-10-11 00:00:00,4200,1227,2,120.17,240.34,pood,Tallinn,järelmaks
3291,3291,INV-202310-00114,2023-10-04 00:00:00,3730,1117,3,72.58,217.74,online,,järelmaks
3292,3292,INV-202310-00115,2023-10-26 00:00:00,2216,1011,1,53.99,53.99,pood,Pärnu,järelmaks
3293,3293,INV-202310-00116,2023-10-03 00:00:00,4808,1344,2,84.95,169.90,online,,kaart
3294,3294,INV-202310-00117,2023-10-17 00:00:00,4873,1300,1,247.52,247.52,pood,Tartu,sularaha
3295,3295,INV-202310-00118,2023-10-13 00:00:00,4047,1003,2,52.04,104.08,pood,Tallinn,järelmaks
3296,3296,INV-202310-00119,2023-10-14 00:00:00,3446,1139,1,106.71,106.71,pood,Tallinn,järelmaks
3297,3297,INV-202310-00120,2023-10-24 00:00:00,4982,1143,1,307.83,307.83,pood,Tallinn,kaart
3298,3298,INV-202310-00121,2023-10-22 00:00:00,2230,1007,2,60.37,120.74,pood,Tallinn,järelmaks
3299,3299,INV-202310-00122,2023-10-07 00:00:00,3354,1014,1,147.58,147.58,online,,sularaha
3300,3300,INV-202310-00123,2023-10-09 00:00:00,4772,1250,1,265.20,265.20,pood,Tallinn,järelmaks
3301,3301,INV-202310-00124,2023-10-02 00:00:00,3041,1170,1,158.51,158.51,pood,Tallinn,kaart
3302,3302,INV-202310-00125,2023-10-28 00:00:00,,1203,1,17.97,17.97,pood,Tallinn,sularaha
3303,3303,INV-202310-00126,2023-10-07 00:00:00,3082,1295,1,375.34,375.34,pood,Tartu,kaart
3304,3304,INV-202310-00127,2023-10-31 00:00:00,4312,1219,1,29.42,29.42,online,,sularaha
3305,3305,INV-202310-00128,2023-10-11 00:00:00,2221,1143,1,307.83,307.83,pood,Tallinn,järelmaks
3306,3306,INV-202310-00129,2023-10-18 00:00:00,3339,1126,3,200.77,602.31,pood,Tallinn,kaart
3307,3307,INV-202310-00130,2023-10-15 00:00:00,3555,1292,3,74.81,224.43,pood,Tartu,järelmaks
3308,3308,INV-202310-00131,2023-10-12 00:00:00,,1083,2,72.14,144.28,pood,Tallinn,järelmaks
3309,3309,INV-202310-00132,2023-10-15 00:00:00,4463,1074,4,65.00,260.00,pood,Tallinn,sularaha
3310,3310,INV-202310-00133,2023-10-17 00:00:00,4801,1088,2,100.57,201.14,pood,Tallinn,sularaha
3311,3311,INV-202310-00134,2023-10-09 00:00:00,2178,1085,2,247.81,495.62,pood,Tallinn,järelmaks
3312,3312,INV-202310-00135,2023-10-25 00:00:00,4741,1293,1,351.33,351.33,pood,Tallinn,kaart
3313,3313,INV-202310-00136,2023-10-31 00:00:00,4259,1093,2,271.35,542.70,pood,Tallinn,järelmaks
3314,3314,INV-202310-00137,2023-10-12 00:00:00,3159,1226,2,51.10,102.20,pood,Tallinn,kaart
3315,3315,INV-202310-00138,2023-10-27 00:00:00,3687,1321,3,183.40,550.20,online,,järelmaks
3316,3316,INV-202310-00139,2023-10-06 00:00:00,2022,1095,1,140.64,140.64,pood,Pärnu,kaart
3317,3317,INV-202310-00140,2023-10-24 00:00:00,4057,1263,1,169.95,169.95,online,,järelmaks
3318,3318,INV-202310-00141,2023-10-07 00:00:00,4762,1316,1,296.58,296.58,pood,Tartu,kaart
3319,3319,INV-202310-00142,2023-10-04 00:00:00,2419,1099,1,86.80,86.80,pood,Tallinn,sularaha
3320,3320,INV-202310-00143,2023-10-31 00:00:00,2503,1156,1,221.89,221.89,online,,järelmaks
3321,3321,INV-202310-00144,2023-10-10 00:00:00,2429,1328,1,274.87,274.87,pood,Tartu,järelmaks
3322,3322,INV-202310-00145,2023-10-20 00:00:00,4962,1119,3,181.68,545.04,online,,kaart
3323,3323,INV-202310-00146,2023-10-08 00:00:00,3613,1235,1,210.87,210.87,online,,järelmaks
3324,3324,INV-202310-00147,2023-10-31 00:00:00,4597,1015,2,168.34,336.68,pood,Tallinn,sularaha
3325,3325,INV-202310-00148,2023-10-11 00:00:00,4864,1095,2,140.64,281.28,online,,sularaha
3326,3326,INV-202310-00149,2023-10-19 00:00:00,4927,1206,2,22.70,45.40,online,,kaart
3327,3327,INV-202310-00150,2023-10-17 00:00:00,3700,1022,2,22.70,45.40,pood,Tartu,kaart
3328,3328,INV-202310-00151,2023-10-07 00:00:00,3009,1301,2,206.52,413.04,online,,järelmaks
3329,3329,INV-202310-00152,2023-10-26 00:00:00,3018,1023,1,38.70,38.70,pood,Tallinn,järelmaks
3330,3330,INV-202310-00153,2023-10-19 00:00:00,3264,1102,1,163.64,163.64,pood,Tallinn,järelmaks
3331,3331,INV-202310-00154,2023-10-04 00:00:00,3606,1137,1,194.46,194.46,online,,järelmaks
3332,3332,INV-202310-00155,2023-10-06 00:00:00,2422,1122,1,202.57,202.57,online,,järelmaks
3333,3333,INV-202310-00156,2023-10-25 00:00:00,2598,1293,1,351.33,351.33,online,,sularaha
3334,3334,INV-202310-00157,2023-10-29 00:00:00,3648,1216,1,273.06,273.06,online,,sularaha
3335,3335,INV-202310-00158,2023-10-30 00:00:00,4718,1128,1,274.50,274.50,pood,Tartu,järelmaks
3336,3336,INV-202310-00159,2023-10-01 00:00:00,3720,1207,1,241.13,241.13,pood,Tartu,sularaha
3337,3337,INV-202310-00160,2023-10-16 00:00:00,3648,1119,1,181.68,181.68,pood,Tallinn,kaart
3338,3338,INV-202310-00161,2023-10-07 00:00:00,3330,1224,1,222.10,222.10,pood,Tartu,sularaha
3339,3339,INV-202310-00162,2023-10-06 00:00:00,,1097,5,324.38,1621.90,online,,järelmaks
3340,3340,INV-202310-00163,2023-10-07 00:00:00,,1215,4,160.91,643.64,online,,järelmaks
3341,3341,INV-202310-00164,2023-10-07 00:00:00,3187,1118,2,109.42,218.84,pood,Pärnu,kaart
3342,3342,INV-202310-00165,2026-04-02 00:00:00,4178,1130,1,98.68,98.68,online,,järelmaks
3343,3343,INV-202310-00166,2023-10-23 00:00:00,2686,1318,1,218.42,218.42,pood,Tallinn,kaart
3344,3344,INV-202310-00167,2023-10-01 00:00:00,4934,1212,1,276.20,276.20,pood,Tallinn,järelmaks
3345,3345,INV-202310-00168,2023-10-13 00:00:00,4815,1063,2,151.45,302.90,online,,järelmaks
3346,3346,INV-202310-00169,2023-10-04 00:00:00,3649,1297,1,104.27,104.27,online,,järelmaks
3347,3347,INV-202310-00170,2023-10-08 00:00:00,2937,1141,4,69.39,277.56,online,,sularaha
3348,3348,INV-202310-00171,2023-10-29 00:00:00,3109,1163,1,259.69,259.69,pood,Tartu,järelmaks
3349,3349,INV-202310-00172,2023-10-04 00:00:00,2915,1318,2,218.42,436.84,pood,Tallinn,kaart
3350,3350,INV-202310-00173,2023-10-13 00:00:00,4783,1315,2,95.50,191.00,pood,Tallinn,sularaha
3351,3351,INV-202310-00174,2023-10-16 00:00:00,3849,1178,1,105.09,105.09,online,,kaart
3352,3352,INV-202310-00175,2023-10-31 00:00:00,3038,1074,3,65.00,195.00,pood,Tallinn,järelmaks
3353,3353,INV-202310-00176,2023-10-08 00:00:00,2623,1253,1,253.80,253.80,pood,Tallinn,sularaha
3354,3354,INV-202310-00177,2023-10-30 00:00:00,4082,1167,2,270.99,541.98,online,,kaart
3355,3355,INV-202310-00178,2023-10-31 00:00:00,3285,1130,2,98.68,197.36,pood,Tartu,järelmaks
3356,3356,INV-202310-00179,2023-10-02 00:00:00,3890,1110,2,151.08,302.16,online,,sularaha
3357,3357,INV-202310-00180,2023-10-06 00:00:00,2103,1064,2,95.87,191.74,pood,Tallinn,kaart
3358,3358,INV-202310-00181,2023-10-18 00:00:00,2803,1099,1,86.80,86.80,pood,Tallinn,sularaha
3359,3359,INV-202310-00182,2023-10-09 00:00:00,2889,1029,1,184.15,184.15,pood,Tartu,järelmaks
3360,3360,INV-202310-00183,2023-10-29 00:00:00,2221,1097,1,324.38,324.38,pood,Tartu,kaart
3361,3361,INV-202310-00184,2023-10-25 00:00:00,4012,1126,4,200.77,803.08,pood,Tallinn,järelmaks
3362,3362,INV-202310-00185,2023-10-16 00:00:00,2538,1164,3,179.35,538.05,pood,Tallinn,sularaha
3363,3363,INV-202310-00186,2023-10-17 00:00:00,3038,1044,1,83.23,83.23,pood,Tartu,sularaha
3364,3364,INV-202310-00187,2023-10-17 00:00:00,4206,1288,4,138.90,555.60,online,,kaart
3365,3365,INV-202310-00188,2023-10-08 00:00:00,2986,1250,3,265.20,795.60,online,,järelmaks
3366,3366,INV-202310-00189,2023-10-02 00:00:00,4182,1043,5,128.44,642.20,online,,sularaha
3367,3367,INV-202310-00190,2023-10-25 00:00:00,3368,1113,1,86.46,86.46,pood,Tallinn,kaart
3368,3368,INV-202310-00191,2023-10-27 00:00:00,3604,1143,2,307.83,615.66,online,,sularaha
3369,3369,INV-202310-00192,2023-10-20 00:00:00,2009,1240,5,356.57,1782.85,online,,kaart
3370,3370,INV-202310-00193,2023-10-30 00:00:00,4662,1097,2,324.38,648.76,pood,Tallinn,järelmaks
3371,3371,INV-202310-00194,2023-10-27 00:00:00,3194,1345,2,225.81,451.62,online,,järelmaks
3372,3372,INV-202310-00195,2023-10-08 00:00:00,2707,1037,1,141.05,141.05,pood,Tallinn,sularaha
3373,3373,INV-202310-00196,2023-10-23 00:00:00,2513,1185,3,203.67,611.01,online,,sularaha
3374,3374,INV-202310-00197,2023-10-31 00:00:00,3518,1139,2,75.33,213.42,pood,Tartu,järelmaks
3375,3375,INV-202310-00198,2023-10-19 00:00:00,2254,1039,3,282.95,848.85,online,,järelmaks
3376,3376,INV-202310-00199,2023-10-12 00:00:00,2208,1214,1,250.17,250.17,pood,Tallinn,kaart
3377,3377,INV-202310-00200,2023-10-10 00:00:00,3618,1262,2,128.66,257.32,pood,Tallinn,järelmaks
3378,3378,INV-202310-00201,2023-10-03 00:00:00,,1288,1,138.90,138.90,online,,järelmaks
3379,3379,INV-202310-00202,2023-10-27 00:00:00,2052,1284,1,99.57,99.57,online,,järelmaks
3380,3380,INV-202310-00203,2023-10-05 00:00:00,2339,1330,1,167.23,167.23,pood,Tartu,järelmaks
3381,3381,INV-202310-00204,2023-10-30 00:00:00,2762,1252,2,77.78,155.56,online,,kaart
3382,3382,INV-202310-00205,2023-10-06 00:00:00,4243,1210,1,374.54,374.54,pood,Tartu,sularaha
3383,3383,INV-202310-00206,2023-10-16 00:00:00,4206,1221,1,350.19,350.19,pood,Tallinn,sularaha
3384,3384,INV-202310-00207,2023-10-12 00:00:00,,1139,1,106.71,106.71,pood,Tallinn,järelmaks
3385,3385,INV-202310-00208,2023-10-25 00:00:00,3776,1030,1,112.68,-112.68,online,,sularaha
3386,3386,INV-202310-00209,2023-10-05 00:00:00,4459,1030,2,112.68,225.36,pood,Tallinn,kaart
3387,3387,INV-202310-00210,2023-10-24 00:00:00,4132,1071,1,237.71,237.71,pood,Pärnu,sularaha
3388,3388,INV-202310-00211,2023-10-23 00:00:00,2049,1283,2,188.91,377.82,pood,Tartu,kaart
3389,3389,INV-202310-00212,2023-10-29 00:00:00,3358,1146,4,31.65,126.60,online,,kaart
3390,3390,INV-202310-00213,2023-10-06 00:00:00,4518,1236,2,205.89,411.78,pood,Tallinn,sularaha
3391,3391,INV-202310-00214,2023-10-14 00:00:00,3633,1294,5,53.01,265.05,pood,Tallinn,kaart
3392,3392,INV-202310-00215,2023-10-10 00:00:00,2026,1154,2,190.81,381.62,online,,kaart
3393,3393,INV-202310-00216,2023-10-21 00:00:00,,1154,1,190.81,190.81,pood,Tallinn,sularaha
3394,3394,INV-202310-00217,2023-10-06 00:00:00,4528,1129,4,182.77,731.08,pood,Tallinn,sularaha
3395,3395,INV-202310-00218,2023-10-05 00:00:00,4847,1302,1,54.95,54.95,pood,Tallinn,järelmaks
3396,3396,INV-202310-00219,2023-10-28 00:00:00,,1262,2,128.66,257.32,pood,Tartu,sularaha
3397,3397,INV-202310-00220,2023-10-16 00:00:00,4348,1243,2,184.02,368.04,pood,Tallinn,kaart
3398,3398,INV-202310-00221,2023-10-20 00:00:00,,1257,1,81.48,81.48,pood,Tallinn,kaart
3399,3399,INV-202310-00222,2023-10-07 00:00:00,4800,1071,1,237.71,237.71,online,,järelmaks
3400,3400,INV-202310-00223,2023-10-03 00:00:00,4330,1237,1,60.80,60.80,pood,Tallinn,kaart
3401,3401,INV-202310-00224,2023-10-02 00:00:00,3816,1285,2,123.64,247.28,pood,Tallinn,kaart
3402,3402,INV-202310-00225,2023-10-11 00:00:00,2852,1107,2,279.43,558.86,pood,Tartu,kaart
3403,3403,INV-202310-00226,2023-10-23 00:00:00,4362,1037,1,141.05,141.05,pood,Pärnu,sularaha
3404,3404,INV-202310-00227,2023-10-28 00:00:00,4810,1136,1,94.25,94.25,online,,järelmaks
3405,3405,INV-202310-00228,2023-10-09 00:00:00,3648,1120,1,206.34,206.34,pood,Pärnu,sularaha
3406,3406,INV-202310-00229,2023-10-07 00:00:00,3280,1070,1,139.74,139.74,online,,sularaha
3407,3407,INV-202310-00230,2023-10-31 00:00:00,4438,1018,1,47.07,-47.07,pood,Tallinn,järelmaks
3408,3408,INV-202310-00231,2023-10-11 00:00:00,,1293,1,351.33,351.33,pood,Tallinn,sularaha
3409,3409,INV-202310-00232,2023-10-20 00:00:00,4205,1239,4,78.09,312.36,online,,järelmaks
3410,3410,INV-202310-00233,2023-10-23 00:00:00,3350,1128,1,274.50,274.50,pood,Tartu,kaart
3411,3411,INV-202310-00234,2023-10-13 00:00:00,2221,1344,2,84.95,169.90,online,,kaart
3412,3412,INV-202310-00235,2023-10-09 00:00:00,2645,1143,2,307.83,615.66,pood,Tartu,järelmaks
3413,3413,INV-202310-00236,2023-10-15 00:00:00,4018,1348,2,125.52,251.04,pood,Tallinn,järelmaks
3414,3414,INV-202310-00237,2023-10-16 00:00:00,4833,1284,2,99.57,199.14,pood,Tartu,kaart
3415,3415,INV-202310-00238,2023-10-16 00:00:00,4865,1266,1,73.18,73.18,online,,järelmaks
3416,3416,INV-202310-00239,2023-10-08 00:00:00,3648,1311,3,153.11,459.33,pood,Tartu,sularaha
3417,3417,INV-202310-00240,2023-10-07 00:00:00,4401,1306,2,93.13,186.26,pood,Tallinn,sularaha
3418,3418,INV-202310-00241,2023-10-17 00:00:00,2242,1294,2,53.01,106.02,pood,Tartu,järelmaks
3419,3419,INV-202310-00242,2023-10-19 00:00:00,4672,1232,2,194.57,389.14,pood,Tallinn,kaart
3420,3420,INV-202310-00243,2023-10-24 00:00:00,4464,1245,1,228.81,228.81,pood,Pärnu,järelmaks
3421,3421,INV-202310-00244,2023-10-28 00:00:00,2596,1124,1,232.61,232.61,pood,Pärnu,kaart
3422,3422,INV-202310-00245,2023-10-04 00:00:00,2732,1174,1,150.11,150.11,pood,Tartu,järelmaks
3423,3423,INV-202310-00246,2023-10-12 00:00:00,2684,1006,4,319.42,1277.68,pood,Tallinn,kaart
3424,3424,INV-202310-00247,2023-10-21 00:00:00,3355,1073,2,123.82,247.64,pood,Tallinn,kaart
3425,3425,INV-202310-00248,2023-10-21 00:00:00,4018,1247,3,29.48,88.44,online,,sularaha
3426,3426,INV-202310-00249,2023-10-28 00:00:00,3160,1123,2,219.38,438.76,pood,Pärnu,järelmaks
3427,3427,INV-202310-00250,2023-10-31 00:00:00,4324,1025,1,122.07,122.07,pood,Tallinn,sularaha
3428,3428,INV-202310-00251,2023-10-14 00:00:00,3472,1294,1,53.01,53.01,pood,Tartu,kaart
3429,3429,INV-202310-00252,2023-10-20 00:00:00,,1327,4,137.67,442.80,pood,Tallinn,kaart
3430,3430,INV-202310-00253,2023-10-17 00:00:00,2997,1339,1,35.68,35.68,online,,sularaha
3431,3431,INV-202310-00254,2023-10-20 00:00:00,3336,1110,1,151.08,151.08,pood,Tallinn,sularaha
3432,3432,INV-202310-00255,2023-10-25 00:00:00,3899,1145,3,338.43,1015.29,pood,Tallinn,järelmaks
3433,3433,INV-202310-00256,2023-10-15 00:00:00,2343,1006,3,319.42,958.26,pood,Tallinn,järelmaks
3434,3434,INV-202310-00257,2023-10-21 00:00:00,2913,1023,2,38.70,77.40,pood,Tartu,kaart
3435,3435,INV-202310-00258,2023-10-12 00:00:00,3350,1302,4,54.95,219.80,pood,Pärnu,järelmaks
3436,3436,INV-202310-00259,2023-10-23 00:00:00,,1063,2,151.45,302.90,pood,Tallinn,sularaha
3437,3437,INV-202310-00260,2023-10-23 00:00:00,3752,1294,1,53.01,53.01,pood,Tartu,järelmaks
3438,3438,INV-202310-00261,2023-10-05 00:00:00,3681,1296,2,301.97,603.94,pood,Tallinn,järelmaks
3439,3439,INV-202310-00262,2023-10-17 00:00:00,4321,1308,2,67.75,135.50,pood,Tallinn,järelmaks
3440,3440,INV-202310-00263,2023-10-12 00:00:00,4534,1248,1,145.50,145.50,pood,Tartu,sularaha
3441,3441,INV-202310-00264,2023-10-03 00:00:00,2707,1134,5,371.79,1858.95,pood,Tallinn,sularaha
3442,3442,INV-202310-00265,2023-10-12 00:00:00,2745,1282,2,16.62,33.24,pood,Tartu,kaart
3443,3443,INV-202310-00266,2023-10-15 00:00:00,4581,1194,2,84.54,169.08,online,,sularaha
3444,3444,INV-202310-00267,2023-10-09 00:00:00,3469,1229,2,210.76,421.52,pood,Tallinn,sularaha
3445,3445,INV-202310-00268,2023-10-06 00:00:00,,1072,2,95.39,190.78,pood,Tallinn,kaart
3446,3446,INV-202310-00269,2023-10-03 00:00:00,2190,1103,2,173.62,347.24,online,,sularaha
3447,3447,INV-202310-00270,2023-10-17 00:00:00,3177,1117,1,72.58,72.58,pood,Tartu,kaart
3448,3448,INV-202310-00271,2023-10-13 00:00:00,4198,1050,3,145.72,437.16,online,,järelmaks
3449,3449,INV-202310-00272,2023-10-07 00:00:00,2997,1287,5,114.80,574.00,pood,Tallinn,järelmaks
3450,3450,INV-202310-00273,2023-10-31 00:00:00,2075,1134,1,371.79,371.79,pood,Tallinn,sularaha
3451,3451,INV-202310-00274,2023-10-27 00:00:00,3605,1247,1,29.48,29.48,pood,Tallinn,järelmaks
3452,3452,INV-202310-00275,2023-10-30 00:00:00,,1019,2,80.39,160.78,pood,Pärnu,sularaha
3453,3453,INV-202310-00276,2023-10-15 00:00:00,3394,1243,2,184.02,368.04,pood,Tallinn,kaart
3454,3454,INV-202310-00277,2023-10-11 00:00:00,4750,1181,2,142.57,285.14,pood,Tartu,sularaha
3455,3455,INV-202310-00278,2023-10-12 00:00:00,2111,1018,1,47.07,47.07,online,,järelmaks
3456,3456,INV-202310-00279,2023-10-18 00:00:00,2825,1305,1,50.77,50.77,online,,sularaha
3457,3457,INV-202310-00280,2023-10-08 00:00:00,2765,1040,2,96.11,192.22,pood,Tartu,sularaha
3458,3458,INV-202310-00281,2023-10-13 00:00:00,2889,1168,1,316.04,316.04,pood,Tallinn,sularaha
3459,3459,INV-202310-00282,2023-10-06 00:00:00,2093,1031,1,434.08,434.08,online,,järelmaks
